ram0,ram1,ram2,ram3,ram4,ram5,ram6,ram7,ram8,ram9,ram10,ram11,ram12,ram13,ram14,ram15,ram16,ram17,ram18,ram19,ram20,ram21,ram22,ram23,ram24,ram25,ram26,ram27,ram28,ram29,ram30,ram31,ram32,ram33,ram34,ram35,ram36,ram37,ram38,ram39,ram40,ram41,ram42,ram43,ram44,ram45,ram46,ram47,ram48,ram49,ram50,ram51,ram52,ram53,ram54,ram55,ram56,ram57,ram58,ram59,ram60,ram61,ram62,ram63,ram64,ram65,ram66,ram67,ram68,ram69,ram70,ram71,ram72,ram73,ram74,ram75,ram76,ram77,ram78,ram79,ram80,ram81,ram82,ram83,ram84,ram85,ram86,ram87,ram88,ram89,ram90,ram91,ram92,ram93,ram94,ram95,ram96,ram97,ram98,ram99,ram100,ram101,ram102,ram103,ram104,ram105,ram106,ram107,ram108,ram109,ram110,ram111,ram112,ram113,ram114,ram115,ram116,ram117,ram118,ram119,ram120,ram121,ram122,ram123,ram124,ram125,ram126,ram127,action
0,0,0,0,0,0,0,56,16,120,96,192,64,147,70,52,196,4,198,180,149,12,180,255,44,0,2,3,65,4,6,5,0,4,6,5,0,32,0,0,0,0,0,0,0,0,0,153,181,174,8,0,0,18,0,0,0,1,0,0,0,104,0,51,40,30,40,30,78,121,89,78,0,0,128,208,255,174,31,3,0,255,44,86,76,71,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,248,208,56,96,192,64,147,70,68,196,4,198,196,149,15,180,255,44,0,3,3,65,4,6,5,0,4,6,5,0,32,0,0,0,0,0,0,0,0,0,153,182,174,8,0,0,18,0,0,0,1,0,0,0,105,0,51,40,30,40,30,77,120,88,78,0,128,0,80,255,174,31,2,0,255,44,86,76,143,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,184,144,55,96,192,64,131,54,84,196,244,182,212,149,18,180,255,44,0,4,3,65,4,5,5,0,4,5,5,0,32,0,0,0,0,0,0,0,0,0,153,182,175,8,0,0,18,0,0,0,1,0,0,0,106,0,51,40,30,40,30,77,121,89,77,0,0,128,144,255,174,31,1,0,255,44,86,76,30,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,120,80,54,96,192,64,100,38,68,212,228,166,196,149,21,180,255,44,0,5,3,65,4,5,5,0,4,5,5,0,32,0,0,0,0,0,0,0,0,0,153,182,191,9,0,0,18,0,0,0,1,0,0,0,107,0,51,40,30,40,30,76,121,88,76,0,128,0,208,255,174,31,0,0,255,44,86,76,60,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,24,16,53,96,192,64,84,22,52,228,212,150,180,149,24,180,255,44,0,6,3,65,4,5,4,0,4,5,4,0,32,0,0,0,0,0,0,0,0,0,154,182,159,9,0,0,16,0,0,0,1,0,0,0,108,0,51,32,30,32,30,76,122,88,77,0,64,128,16,255,174,31,255,0,255,44,86,76,121,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,184,15,52,96,192,64,84,6,36,244,212,134,164,149,27,180,255,44,0,7,3,65,4,5,4,0,4,5,4,0,32,0,0,0,0,0,0,0,0,0,154,183,159,9,0,0,16,0,0,0,1,0,0,0,109,0,51,32,30,32,30,76,122,88,76,0,0,192,80,255,174,31,255,0,255,44,86,76,242,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,88,14,51,96,192,64,68,246,20,4,196,103,148,149,30,180,255,44,0,0,3,65,4,5,4,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,154,183,144,9,0,0,16,0,0,0,1,0,0,0,110,0,51,32,30,32,30,76,122,88,76,0,192,0,144,255,174,31,255,0,255,44,86,76,228,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,248,13,50,96,192,64,68,230,36,20,196,87,164,212,33,180,255,44,0,1,3,65,4,5,4,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,154,183,128,10,0,0,16,0,0,0,1,0,0,0,111,0,51,32,30,32,30,75,123,88,75,0,128,64,208,255,174,31,255,0,255,44,86,76,200,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,120,12,49,96,192,64,52,214,52,36,180,71,180,212,36,180,255,44,0,2,3,65,5,5,4,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,155,183,128,10,0,0,16,0,0,0,1,0,0,0,112,0,51,32,30,32,30,75,124,88,74,0,112,128,16,255,174,31,255,0,255,44,86,76,145,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,248,11,48,96,192,64,52,198,68,52,180,55,196,212,39,180,255,44,0,3,3,65,5,5,4,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,155,184,128,10,0,0,16,0,0,0,1,0,0,0,113,0,51,32,30,32,30,74,124,88,74,0,96,192,80,255,174,31,255,0,255,44,86,76,34,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,120,10,240,96,192,64,36,182,68,68,164,39,196,212,42,180,255,44,0,4,3,65,5,4,4,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,155,152,129,10,0,0,16,0,0,0,1,0,0,0,114,0,51,32,30,32,30,74,125,90,74,0,80,0,208,255,174,31,255,0,255,44,86,76,69,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,248,9,176,96,192,64,36,166,52,84,164,23,180,212,45,180,255,44,0,5,3,65,5,4,4,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,155,152,145,11,0,0,16,0,0,0,1,0,0,0,115,0,51,32,30,32,30,73,126,90,72,0,64,64,80,255,174,31,255,0,255,44,86,76,139,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_LEFT
0,0,0,0,0,0,0,120,8,112,96,192,64,20,150,36,84,148,7,164,212,48,180,255,44,0,6,3,65,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,152,145,11,0,0,16,0,0,0,1,0,0,0,116,0,51,40,30,40,30,72,127,90,72,0,48,128,208,255,174,31,255,0,255,44,86,76,22,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,248,200,48,96,192,64,20,150,20,84,148,7,148,212,51,180,255,44,0,7,3,65,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,153,145,11,0,0,16,0,0,0,1,0,0,0,117,0,51,40,30,40,30,72,127,91,71,0,32,0,80,255,174,31,255,0,255,44,86,76,44,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,120,136,208,96,192,64,4,134,20,84,132,247,148,212,54,180,255,44,0,0,3,65,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,153,146,11,0,0,16,0,0,0,1,0,0,0,118,0,51,40,30,40,30,71,128,92,70,0,16,128,16,255,174,31,255,0,255,44,86,76,89,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,248,72,80,96,192,64,4,103,20,84,132,231,148,212,57,180,255,44,0,1,3,65,5,4,5,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,156,153,130,12,0,3,16,0,0,0,1,0,0,0,119,0,51,40,30,40,30,69,129,93,69,0,0,0,16,255,174,31,255,0,255,44,86,76,179,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,152,8,208,96,192,64,244,87,20,84,101,215,148,212,60,180,255,44,0,2,3,65,6,4,5,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,189,153,130,12,0,3,16,0,0,0,1,0,0,0,120,0,51,40,30,40,30,69,129,93,69,0,192,128,16,255,174,31,255,0,255,44,86,76,103,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,0,0,56,168,80,96,192,64,228,87,20,84,85,215,148,212,63,180,255,44,0,1,3,65,6,4,5,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,189,154,130,12,0,6,16,0,0,0,1,0,0,0,121,0,51,40,30,40,30,69,129,94,69,0,128,64,16,255,174,31,255,0,255,44,86,76,206,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,216,72,80,96,192,64,228,71,20,84,85,199,148,212,3,68,255,44,0,2,3,1,6,5,3,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,189,154,195,12,0,0,32,0,0,0,1,0,0,0,122,0,115,40,30,40,30,69,130,96,69,0,64,0,16,255,174,31,255,33,255,44,86,76,157,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,100,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,5,29,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,120,232,80,96,192,64,212,71,20,84,69,199,148,212,3,68,255,44,0,3,3,1,6,5,3,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,189,154,211,13,0,0,32,0,0,0,1,0,0,0,123,0,51,24,30,24,30,70,131,96,70,0,0,192,16,255,174,31,255,34,255,44,86,76,58,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,56,136,80,96,192,64,196,55,20,84,53,183,148,212,3,68,255,44,0,4,3,1,6,5,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,190,154,211,13,0,0,32,0,0,0,1,0,0,0,124,0,51,16,30,16,30,70,131,97,70,0,128,128,16,255,174,31,255,35,255,44,86,76,117,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,248,8,80,96,192,64,196,39,20,84,53,167,148,212,3,68,255,44,0,5,3,65,6,5,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,190,155,211,13,0,0,34,0,0,0,1,0,0,0,125,0,51,16,30,16,30,70,131,98,70,0,0,112,16,255,174,31,6,36,255,44,86,76,234,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_FIRE
0,0,0,0,0,16,0,184,136,80,96,192,64,180,39,20,84,37,167,148,212,6,68,255,44,0,6,3,65,6,5,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,190,155,212,13,0,0,34,0,0,0,1,0,0,0,126,0,51,16,30,16,30,70,131,100,70,0,128,96,16,255,174,31,5,37,255,44,86,76,212,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_FIRE
0,0,0,0,0,16,0,120,8,80,96,192,64,164,23,20,84,21,151,148,212,9,68,255,44,0,7,3,65,6,5,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,190,155,196,14,0,0,34,0,0,0,1,0,0,0,127,0,51,16,30,16,30,71,132,101,71,0,0,80,16,255,174,31,4,38,255,44,86,76,169,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,119,136,80,96,192,64,148,23,20,84,5,151,148,212,12,68,255,44,0,0,3,65,5,5,2,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,191,155,196,14,0,0,34,0,0,0,1,0,0,0,128,0,51,16,30,16,30,71,132,102,71,0,64,64,16,255,174,31,3,39,255,44,86,76,83,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,118,8,80,96,192,64,132,7,20,84,245,135,148,212,15,68,255,44,0,1,3,65,5,5,2,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,191,156,196,14,0,0,34,0,0,0,1,0,0,0,129,0,51,16,30,16,30,71,131,103,71,0,128,48,16,255,174,31,2,40,255,44,86,76,167,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,117,136,80,96,192,64,101,7,20,84,229,135,148,212,18,68,255,44,0,2,3,65,5,6,2,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,191,188,197,14,0,0,34,0,0,0,1,0,0,0,130,0,51,16,30,16,30,71,131,103,71,0,192,32,16,255,174,31,1,41,255,44,86,76,79,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,116,8,80,96,192,64,85,247,20,84,213,104,148,212,21,68,255,44,0,3,3,65,5,6,2,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,191,188,197,15,0,0,34,0,0,0,1,0,0,0,131,0,51,16,30,16,30,72,132,104,72,0,0,16,16,255,174,31,0,42,255,44,86,76,159,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,115,136,80,96,192,64,69,247,20,84,197,104,148,212,24,68,255,44,0,4,3,65,5,6,1,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,176,188,197,15,0,0,32,0,0,0,1,0,0,0,132,0,51,8,30,8,30,72,132,105,72,0,64,0,16,255,174,31,255,43,255,44,86,76,62,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,114,40,80,96,192,64,53,231,20,84,181,88,148,212,27,68,255,44,0,5,3,65,5,6,1,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,176,189,197,15,0,0,32,0,0,0,1,0,0,0,133,0,51,8,30,8,30,72,131,105,72,0,128,192,16,255,174,31,255,44,255,44,86,76,125,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,113,200,80,96,192,64,37,231,20,84,165,88,148,212,30,68,255,44,0,6,3,65,5,6,1,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,176,189,198,15,0,0,32,0,0,0,1,0,0,0,134,0,51,8,30,8,30,72,131,105,72,0,192,128,16,255,174,31,255,45,255,44,86,76,250,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,112,104,80,96,192,64,21,215,20,84,149,72,148,212,33,68,255,44,0,7,3,65,5,6,1,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,176,189,198,0,0,0,32,0,0,0,1,0,0,0,135,0,51,8,30,8,30,73,130,106,73,0,0,64,16,255,174,31,255,46,255,44,86,76,244,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,48,8,80,96,192,64,5,199,20,84,133,56,148,212,36,68,255,44,0,0,3,65,4,6,1,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,145,189,198,0,0,0,32,0,0,0,1,0,0,0,136,0,51,8,30,8,30,73,130,107,73,0,128,0,16,255,174,31,255,47,255,44,86,76,232,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,240,200,80,96,192,64,5,199,20,84,133,56,148,212,39,68,255,44,0,1,3,65,4,6,1,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,129,190,198,0,0,0,32,0,0,0,1,0,0,0,137,0,51,8,30,8,30,73,128,107,73,0,0,128,16,255,174,31,255,48,255,44,86,76,208,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,176,136,80,96,192,64,21,183,20,84,149,40,148,212,42,68,255,44,0,2,3,65,4,5,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,129,190,199,0,0,0,32,0,0,0,1,0,0,0,138,0,51,8,30,8,30,73,128,107,73,0,128,0,16,255,174,31,255,49,255,44,86,76,161,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,112,72,80,96,192,64,37,167,20,84,165,24,148,212,45,68,255,44,0,3,3,65,4,5,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,129,190,199,1,0,0,32,0,0,0,1,0,0,0,139,0,51,8,30,8,30,74,127,107,74,0,0,128,16,255,174,31,255,50,255,44,86,76,67,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,78,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,16,8,80,96,192,64,53,151,20,84,181,8,148,212,48,68,2,44,0,4,3,65,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,130,190,7,1,0,0,16,0,0,0,1,0,6,0,140,0,51,0,30,0,30,75,127,108,75,0,192,0,16,255,174,31,255,50,255,44,86,76,135,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,176,7,80,96,192,64,53,135,20,84,181,248,148,212,51,68,2,44,0,5,3,65,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,130,191,7,1,0,0,16,0,0,0,1,0,5,0,141,0,51,0,30,0,30,75,127,108,75,0,128,64,16,255,174,31,255,50,255,44,86,76,14,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,80,6,80,96,192,64,69,104,20,84,197,232,148,212,54,68,2,44,0,6,3,65,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,130,191,8,1,0,0,16,0,0,0,1,0,4,0,142,0,51,0,30,0,30,75,126,107,75,0,64,128,16,255,174,31,255,50,255,44,86,76,28,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,240,5,80,96,192,64,69,88,20,84,197,216,148,212,57,68,2,44,0,7,3,65,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,130,191,8,2,0,0,16,0,0,0,1,0,3,0,143,0,51,0,30,0,30,76,125,107,76,0,0,192,16,255,174,31,255,50,255,44,86,76,56,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,112,4,80,96,192,64,85,72,20,84,213,200,148,212,60,68,2,44,0,0,3,65,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,131,191,8,2,0,0,16,0,0,0,1,0,2,0,144,0,51,0,30,0,30,76,125,108,76,0,240,0,16,255,174,31,255,50,255,44,86,76,113,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,240,3,80,96,192,64,85,56,20,84,213,184,148,212,63,68,2,44,0,1,3,65,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,131,176,8,2,0,0,16,0,0,0,1,0,1,0,145,0,51,0,30,0,30,76,125,108,76,0,224,64,16,255,174,31,255,50,255,44,86,76,226,38,42,4,192,5,64,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,112,2,80,96,192,64,101,40,112,84,229,168,169,212,66,68,2,44,0,2,4,65,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,131,144,73,2,0,0,17,0,0,0,1,0,32,0,146,0,51,0,30,0,30,76,124,107,76,0,208,128,16,255,174,31,255,50,255,44,86,76,196,42,38,0,42,0,38,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,240,1,122,96,192,102,101,24,112,84,229,152,169,212,69,68,2,44,0,3,4,65,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,131,144,73,3,0,0,17,0,0,0,1,0,31,0,147,0,51,0,30,0,30,75,123,107,75,0,192,192,16,255,174,31,255,50,255,44,86,76,137,42,38,0,84,0,76,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,112,0,206,96,192,178,117,8,112,84,245,136,169,212,72,68,2,44,0,4,4,65,5,4,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,132,144,73,3,0,0,17,0,0,0,1,0,30,0,148,0,51,8,30,8,30,75,122,106,75,0,176,0,16,255,174,31,255,50,255,44,86,76,18,42,38,0,126,0,114,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,240,192,76,96,192,36,117,8,96,84,245,136,185,212,75,68,2,44,0,5,4,65,5,4,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,132,145,73,3,0,0,17,0,0,0,1,0,29,0,149,0,51,8,30,8,30,75,122,106,75,0,160,128,16,255,174,31,255,50,255,44,86,76,36,42,38,0,168,0,152,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,112,128,244,96,192,188,148,248,96,84,5,105,185,212,78,68,2,44,0,6,4,65,5,4,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,132,145,74,3,0,0,17,0,0,0,1,0,28,0,150,0,51,8,30,8,30,75,121,104,75,0,144,0,16,255,174,31,255,50,255,44,86,76,73,42,38,0,210,0,190,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,240,64,198,96,192,122,148,232,80,84,5,89,201,212,81,68,2,44,0,7,4,65,5,4,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,132,145,90,4,0,0,17,0,0,0,1,0,27,0,151,0,51,8,30,8,30,74,120,104,74,0,128,128,16,255,174,31,255,50,255,44,86,76,147,42,38,0,252,0,228,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,144,0,194,96,192,94,164,216,64,84,21,73,217,212,84,68,2,44,0,0,4,65,6,4,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,165,145,90,4,0,0,17,0,0,0,1,0,26,0,152,0,51,8,30,8,30,74,119,103,74,0,64,0,16,255,174,31,255,50,255,44,86,76,38,42,38,1,38,1,10,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
0,0,0,0,0,16,0,48,160,232,96,192,104,180,216,48,84,37,73,233,212,87,68,2,44,0,1,4,65,6,4,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,165,146,90,4,0,0,17,0,0,0,1,0,25,0,153,0,51,8,30,8,30,74,119,103,74,0,0,192,16,255,174,31,255,50,255,44,86,76,77,42,38,1,80,1,48,0,100,31,100,31,100,31,100,31,10,31,128,31,255,1,128,4,0,3,0,0,255,3,3,0,0,0,140,0,245,0,0,36,28,91,19,PLAYER_A_NOOP
